"","version","version_season","season_name","season","full_name","castaway_id","castaway","age","city","state","episode","day","order","result","jury_status","original_tribe"
"329","SA","SA07","Survivor South Africa: Island of Secrets",7,"Ai-Ting Wong","SA0108","Ting Ting",25,"Durban","Kwa Zulu Natal",3,7,3,"3rd voted out",NA,"Ta'alo"
"330","SA","SA07","Survivor South Africa: Island of Secrets",7,"Rose-Lee Smith","SA0109","Rose-Lee",33,"Johannesburg","Gauteng",4,9,4,"4th voted out",NA,"Laumei"
"331","SA","SA07","Survivor South Africa: Island of Secrets",7,"Felix Godlo","SA0110","Felix",29,"Pretoria","Gauteng",5,12,5,"5th voted out",NA,"Ta'alo"
"332","SA","SA07","Survivor South Africa: Island of Secrets",7,"Tania Copeland","SA0111","Tania",51,"Somerset West","Western Cape",6,14,6,"6th voted out",NA,"Ta'alo"
"333","SA","SA07","Survivor South Africa: Island of Secrets",7,"Rocco van Rooyen","SA0112","Rocco",26,"Cape Town","Western Cape",7,16,7,"7th voted out",NA,"Laumei"
"334","SA","SA07","Survivor South Africa: Island of Secrets",7,"Nathan Castle","SA0113","Nathan",25,"Cape Town","Western Cape",8,19,8,"8th voted out",NA,"Sa'ula"
"335","SA","SA07","Survivor South Africa: Island of Secrets",7,"Meryl Szolkiewicz","SA0114","Meryl",31,"Irene","Gauteng",9,22,9,"9th voted out","1st jury member","Ta'alo"
"336","SA","SA07","Survivor South Africa: Island of Secrets",7,"Geoffrey Cooke-Tonnesen","SA0115","Geoffrey",33,"Colenso","Kwa Zulu Natal",10,24,10,"10th voted out","2nd jury member","Laumei"
"337","SA","SA07","Survivor South Africa: Island of Secrets",7,"Seipei Mashugane","SA0116","Seipei",40,"Soweto","Gauteng",11,26,11,"11th voted out","3rd jury member","Sa'ula"
"338","SA","SA07","Survivor South Africa: Island of Secrets",7,"Dante de Villiers","SA0117","Dante",31,"Dwarskerbos","Western Cape",12,28,12,"12th voted out","4th jury member","Ta'alo"
"339","SA","SA07","Survivor South Africa: Island of Secrets",7,"Cobus Hugo","SA0118","Cobus",27,"Cape Town","Western Cape",13,30,13,"13th voted out","5th jury member","Ta'alo"
"340","SA","SA07","Survivor South Africa: Island of Secrets",7,"Mmabatiokoa Molefe","SA0119","Mmaba",28,"Cape Town","Western Cape",14,32,14,"14th voted out","6th jury member","Laumei"
"341","SA","SA07","Survivor South Africa: Island of Secrets",7,"Jacques Burger","SA0120","Jacques",27,"Pretoria","Gauteng",15,34,15,"15th voted out","7th jury member","Ta'alo"
"342","SA","SA07","Survivor South Africa: Island of Secrets",7,"Mike Venter","SA0121","Mike",21,"Boksburg","Gauteng",16,35,16,"16th voted out","8th jury member","Laumei"
"343","SA","SA07","Survivor South Africa: Island of Secrets",7,"Steffi Brink","SA0122","Steffi",27,"Midrand","Gauteng",17,37,17,"Eliminated","9th jury member","Sa'ula"
"344","SA","SA07","Survivor South Africa: Island of Secrets",7,"Laetitia le Roux","SA0123","Laetitia",58,"Randburg","Gauteng",18,38,18,"17th voted out","10th jury member","Laumei"
"345","SA","SA07","Survivor South Africa: Island of Secrets",7,"Durao Mariano","SA0124","Durao",28,"Durban","Kwa Zulu Natal",18,39,19,"2nd runner-up",NA,"Laumei"
"346","SA","SA07","Survivor South Africa: Island of Secrets",7,"Nicole Capper","SA0125","Nicole",33,"Fourways","Gauteng",18,39,20,"Runner-up",NA,"Sa'ula"
"347","SA","SA07","Survivor South Africa: Island of Secrets",7,"Robert Bentele","SA0126","Rob",28,"Richards Bay","Kwa Zulu Natal",18,39,21,"Sole Survivor",NA,"Sa'ula"
"348","SA","SA08","Survivor South Africa: Immunity Island",8,"Jason Brookstein","SA0127","Jason",27,"Johannesburg","Gauteng",1,3,1,"1st voted out",NA,"Zamba"
"349","SA","SA08","Survivor South Africa: Immunity Island",8,"Noleen Nkanjeni","SA0128","Pinty",30,"Cape Town","Western Cape",2,6,2,"2nd voted out",NA,"Vuna"
"350","SA","SA08","Survivor South Africa: Immunity Island",8,"Mike Laws","SA0129","Mike",32,"Cape Town","Western Cape",3,8,3,"3rd voted out",NA,"Vuna"
"351","SA","SA08","Survivor South Africa: Immunity Island",8,"Paul Cupido","SA0130","Paul",29,"Johannesburg","Gauteng",4,11,4,"4th voted out",NA,"Vuna"
"352","SA","SA08","Survivor South Africa: Immunity Island",8,"Thoriso M-Afrika","SA0131","Thoriso",36,"Kariega","Eastern Cape",5,13,5,"5th voted out",NA,"Zamba"
"353","SA","SA08","Survivor South Africa: Immunity Island",8,"Carla Gubb","SA0132","Carla",29,"Cape Town","Western Cape",5,13,6,"6th voted out",NA,"Vuna"
"354","SA","SA08","Survivor South Africa: Immunity Island",8,"Dino Paulo","SA0133","Dino",30,"Johannesburg","Gauteng",6,16,7,"7th voted out",NA,"Zamba"
"355","SA","SA08","Survivor South Africa: Immunity Island",8,"Qiean Wang","SA0134","Qiean",35,"Cape Town","Western Cape",7,18,8,"8th voted out",NA,"Zamba"
"356","SA","SA08","Survivor South Africa: Immunity Island",8,"Marisha du Plessis","SA0135","Marisha",35,"Tulbagh","Western Cape",8,21,9,"9th voted out","1st jury member","Zamba"
"357","SA","SA08","Survivor South Africa: Immunity Island",8,"Shaun Wilson","SA0136","Shaun",40,"Cape Town","Western Cape",9,23,10,"10th voted out","2nd jury member","Zamba"
"358","SA","SA08","Survivor South Africa: Immunity Island",8,"Renier Louwrens","SA0137","Renier",30,"Secunda","Mpumalanga",10,26,11,"11th voted out","3rd jury member","Zamba"
"359","SA","SA08","Survivor South Africa: Immunity Island",8,"Amy Eliason","SA0138","Amy",33,"Johannesburg","Gauteng",10,26,12,"Tied destiny","4th jury member","Zamba"
"360","SA","SA08","Survivor South Africa: Immunity Island",8,"Anesu Mbizvo","SA0139","Anesu",29,"Johannesburg","Gauteng",11,28,13,"12th voted out","5th jury member","Vuna"
"361","SA","SA08","Survivor South Africa: Immunity Island",8,"Wardah Hartley","SA0140","Wardah",39,"Johannesburg","Gauteng",12,30,14,"13th voted out","Removed jury member","Vuna"
"362","SA","SA08","Survivor South Africa: Immunity Island",8,"Santoni Engelbrecht","SA0141","Santoni",39,"Strand","Western Cape",13,33,15,"Eliminated","7th jury member","Vuna"
"363","SA","SA08","Survivor South Africa: Immunity Island",8,"Kiran Naidoo","SA0142","Kiran",29,"Johannesburg","Gauteng",14,35,16,"14th voted out","8th jury member","Vuna"
"364","SA","SA08","Survivor South Africa: Immunity Island",8,"Tyson Zulu","SA0143","Tyson",24,"Johannesburg","Gauteng",15,37,17,"15th voted out","9th jury member","Vuna"
"365","SA","SA08","Survivor South Africa: Immunity Island",8,"Francois Chapman","SA0144","Chappies",32,"Centurion","Gauteng",16,38,18,"16th voted out","10th jury member","Vuna"
"366","SA","SA08","Survivor South Africa: Immunity Island",8,"Anela Majozi","SA0145","Anela",25,"Durban","Kwa Zulu Natal",16,39,19,"Runner-up",NA,"Zamba"
"367","SA","SA08","Survivor South Africa: Immunity Island",8,"Nicole Wilmans","SA0146","Nicole",26,"Somerset West","Western Cape",16,39,20,"Sole Survivor",NA,"Zamba"
"368","SA","SA09","Survivor South Africa: Return of the Outcasts",9,"Francois Chapman","SA0144","Chappies",33,"Centurion","GP",2,3,1,"1st voted out",NA,"Masu"
"369","SA","SA09","Survivor South Africa: Return of the Outcasts",9,"Pheko Phetoe","SA0100","PK",31,"Lephalale","LP",3,5,2,"2nd voted out",NA,"Masu"
"370","SA","SA09","Survivor South Africa: Return of the Outcasts",9,"Tania Copeland","SA0111","Tania",53,"Patermoster","WC",4,7,3,"3rd voted out",NA,"Yontau"
"371","SA","SA09","Survivor South Africa: Return of the Outcasts",9,"Tevin Naidu","SA0094","Tevin",28,"Cape Town","WC",5,9,4,"4th voted out",NA,"Yontau"
"372","SA","SA09","Survivor South Africa: Return of the Outcasts",9,"Seamus Holmes","SA0088","Seamus",29,"Durban","KZN",6,11,5,"5th voted out",NA,"Yontau"
"373","SA","SA09","Survivor South Africa: Return of the Outcasts",9,"Shona Macdonald","SA0072","Shona",30,"Cape Town","WC",8,14,6,"6th voted out",NA,"Yontau"
"374","SA","SA09","Survivor South Africa: Return of the Outcasts",9,"Noleen Nkanjeni","SA0128","Pinty",31,"Cape Town","WC",9,16,7,"7th voted out",NA,"Yontau"
"375","SA","SA09","Survivor South Africa: Return of the Outcasts",9,"Thoriso M-Africa","SA0131","Thoriso",37,"Kariega","EC",10,17,8,"8th voted out",NA,"Yontau"
"376","SA","SA09","Survivor South Africa: Return of the Outcasts",9,"Palesa Tau","SA0098","Palesa",31,"Johannesburg","GP",12,19,9,"9th voted out",NA,"Masu"
"377","SA","SA09","Survivor South Africa: Return of the Outcasts",9,"Antoinette Tebbutt","SA0099","Toni",41,"Cape Town","WC",13,21,10,"10th voted out","1st jury member","Masu"
"378","SA","SA09","Survivor South Africa: Return of the Outcasts",9,"Dante De Villiers","SA0117","Dante",33,"Dwaskersbos","WC",14,23,11,"11th voted out","2nd jury member","Masu"
"379","SA","SA09","Survivor South Africa: Return of the Outcasts",9,"Steffi Brink","SA0122","Steffi",30,"Mdrand","GP",15,25,12,"12th voted out","3rd jury member","Masu"
"380","SA","SA09","Survivor South Africa: Return of the Outcasts",9,"Meryl Szolkeiwicz","SA0114","Meryl",33,"Centurion","GP",16,27,13,"13th voted out","4th jury member","Masu"
"381","SA","SA09","Survivor South Africa: Return of the Outcasts",9,"Tejan Pillay","SA0061","Tejan",42,"Johannesburg","GP",18,30,14,"14th voted out","5th jury member","Masu"
"382","SA","SA09","Survivor South Africa: Return of the Outcasts",9,"Felix Godio","SA0110","Felix",32,"Pretoria","GP",20,33,15,"15th voted out","6th jury member","Yontau"
"383","SA","SA09","Survivor South Africa: Return of the Outcasts",9,"Killarney Jones","SA0070","Killarney",51,"Benoni","GP",21,35,16,"16th voted out","7th jury member","Yontau"
"384","SA","SA09","Survivor South Africa: Return of the Outcasts",9,"Phil Dickson","SA0073","Phil",40,"Johannesburg","GP",22,36,17,"17th voted out","8th jury member","Yontau"
"385","SA","SA09","Survivor South Africa: Return of the Outcasts",9,"Marian de Vos","SA0077","Marian",32,"Cape Town","WC",23,38,18,"18th voted out","9th jury member","Masu"
"386","SA","SA09","Survivor South Africa: Return of the Outcasts",9,"Shane Hattingh","SA0081","Shane",50,"Brynston","GP",23,38,19,"Runner-up",NA,"Masu"
"387","SA","SA09","Survivor South Africa: Return of the Outcasts",9,"Dino Paulo","SA0133","Dino",31,"Johannesburg","GP",23,38,20,"Sole Survivor",NA,"Yontau"
"388","US","US01","Survivor: Borneo",1,"Sonja Christopher","US0001","Sonja",63,"Walnut Creek","California",1,3,1,"1st voted out",NA,"Tagi"
"389","US","US01","Survivor: Borneo",1,"B.B. Andersen","US0002","B.B.",64,"Mission Hills","Kansas",2,6,2,"2nd voted out",NA,"Pagong"
"390","US","US01","Survivor: Borneo",1,"Stacey Stillman","US0003","Stacey",27,"San Francisco","California",3,9,3,"3rd voted out",NA,"Tagi"
"391","US","US01","Survivor: Borneo",1,"Ramona Gray","US0004","Ramona",29,"Edison","New Jersey",4,12,4,"4th voted out",NA,"Pagong"
"392","US","US01","Survivor: Borneo",1,"Dirk Been","US0005","Dirk",23,"Spring Green","Wisconsin",5,15,5,"5th voted out",NA,"Tagi"
"393","US","US01","Survivor: Borneo",1,"Joel Klug","US0006","Joel",27,"Sherwood","Arkansas",6,18,6,"6th voted out",NA,"Pagong"
"394","US","US01","Survivor: Borneo",1,"Gretchen Cordy","US0007","Gretchen",38,"Clarksville","Tennessee",7,21,7,"7th voted out",NA,"Pagong"
"395","US","US01","Survivor: Borneo",1,"Greg Buis","US0008","Greg",24,"Gold Hill","Colorado",8,24,8,"8th voted out","1st jury member","Pagong"
"396","US","US01","Survivor: Borneo",1,"Jenna Lewis","US0009","Jenna",22,"Franklin","New Hampshire",9,27,9,"9th voted out","2nd jury member","Pagong"
"397","US","US01","Survivor: Borneo",1,"Gervase Peterson","US0010","Gervase",30,"Willingboro","New Jersey",10,30,10,"10th voted out","3rd jury member","Pagong"
"398","US","US01","Survivor: Borneo",1,"Colleen Haskell","US0011","Colleen",23,"Miami Beach","Florida",11,33,11,"11th voted out","4th jury member","Pagong"
"399","US","US01","Survivor: Borneo",1,"Sean Kenniff","US0012","Sean",30,"Carle Place","New York",12,36,12,"12th voted out","5th jury member","Tagi"
"400","US","US01","Survivor: Borneo",1,"Susan Hawk","US0013","Sue",38,"Palmyra","Wisconsin",13,37,13,"13th voted out","6th jury member","Tagi"
"401","US","US01","Survivor: Borneo",1,"Rudy Boesch","US0014","Rudy",72,"Virginia Beach","Virginia",13,38,14,"14th voted out","7th jury member","Tagi"
"402","US","US01","Survivor: Borneo",1,"Kelly Wiglesworth","US0015","Kelly",22,"Kernville","California",14,39,15,"Runner-up",NA,"Tagi"
"403","US","US01","Survivor: Borneo",1,"Richard Hatch","US0016","Richard",39,"Newport","Rhode Island",14,39,16,"Sole Survivor",NA,"Tagi"
"404","US","US02","Survivor: The Australian Outback",2,"Debb Eaton","US0017","Debb",45,"Milan","New Hampshire",1,3,1,"1st voted out",NA,"Kucha"
"405","US","US02","Survivor: The Australian Outback",2,"Kel Gleason","US0018","Kel",32,"Fort Hood","Texas",2,6,2,"2nd voted out",NA,"Ogakor"
"406","US","US02","Survivor: The Australian Outback",2,"Maralyn Hershey","US0019","Maralyn",51,"Wakefield","Virginia",3,9,3,"3rd voted out",NA,"Ogakor"
"407","US","US02","Survivor: The Australian Outback",2,"Mitchell Olson","US0020","Mitchell",23,"Union City","New Jersey",4,12,4,"4th voted out",NA,"Ogakor"
"408","US","US02","Survivor: The Australian Outback",2,"Kimmi Kappenberg","US0021","Kimmi",27,"Ronkonkoma","New York",5,15,5,"5th voted out",NA,"Kucha"
"409","US","US02","Survivor: The Australian Outback",2,"Michael Skupin","US0022","Michael",38,"White Lake","Michigan",6,17,6,"Medically evacuated",NA,"Kucha"
"410","US","US02","Survivor: The Australian Outback",2,"Jeff Varner","US0023","Jeff",34,"Manhattan","New York",7,21,7,"6th voted out",NA,"Kucha"
"411","US","US02","Survivor: The Australian Outback",2,"Alicia Calaway","US0024","Alicia",32,"Manhattan","New York",8,24,8,"7th voted out","1st jury member","Kucha"
"412","US","US02","Survivor: The Australian Outback",2,"Jerri Manthey","US0025","Jerri",30,"Los Angeles","California",10,27,9,"8th voted out","2nd jury member","Ogakor"
"413","US","US02","Survivor: The Australian Outback",2,"Nick Brown","US0026","Nick",23,"Steilacoom","Washington",11,30,10,"9th voted out","3rd jury member","Kucha"
"414","US","US02","Survivor: The Australian Outback",2,"Amber Brkich","US0027","Amber",22,"Beaver","Pennsylvania",12,33,11,"10th voted out","4th jury member","Ogakor"
"415","US","US02","Survivor: The Australian Outback",2,"Rodger Bingham","US0028","Rodger",53,"Crittenden","Kentucky",13,36,12,"11th voted out","5th jury member","Kucha"
"416","US","US02","Survivor: The Australian Outback",2,"Elisabeth Filarski","US0029","Elisabeth",23,"Newton","Massachusetts",14,39,13,"12th voted out","6th jury member","Kucha"
"417","US","US02","Survivor: The Australian Outback",2,"Keith Famie","US0030","Keith",40,"West Bloomfield","Michigan",15,41,14,"13th voted out","7th jury member","Ogakor"
"418","US","US02","Survivor: The Australian Outback",2,"Colby Donaldson","US0031","Colby",26,"Dallas","Texas",16,42,15,"Runner-up",NA,"Ogakor"
"419","US","US02","Survivor: The Australian Outback",2,"Tina Wesson","US0032","Tina",40,"Knoxville","Tennessee",16,42,16,"Sole Survivor",NA,"Ogakor"
"420","US","US03","Survivor: Africa",3,"Diane Ogden","US0033","Diane",42,"Lincoln","Nebraska",1,3,1,"1st voted out",NA,"Boran"
"421","US","US03","Survivor: Africa",3,"Jessie Camacho","US0034","Jessie",26,"Orlando","Florida",2,6,2,"2nd voted out",NA,"Boran"
"422","US","US03","Survivor: Africa",3,"Carl Bilancione","US0035","Carl",46,"Winter Springs","Florida",3,9,3,"3rd voted out",NA,"Samburu"
"423","US","US03","Survivor: Africa",3,"Linda Spencer","US0036","Linda",44,"Boston","Massachusetts",4,12,4,"4th voted out",NA,"Samburu"
"424","US","US03","Survivor: Africa",3,"Silas Gaither","US0037","Silas",23,"Los Angeles","California",5,15,5,"5th voted out",NA,"Samburu"
"425","US","US03","Survivor: Africa",3,"Lindsey Richter","US0038","Lindsey",26,"Portland","Oregon",6,18,6,"6th voted out",NA,"Samburu"
"426","US","US03","Survivor: Africa",3,"Clarence Black","US0039","Clarence",24,"Detroit","Michigan",7,21,7,"7th voted out",NA,"Boran"
"427","US","US03","Survivor: Africa",3,"Kelly Goldsmith","US0040","Kelly",22,"San Diego","California",9,24,8,"8th voted out","1st jury member","Boran"
"428","US","US03","Survivor: Africa",3,"Brandon Quinton","US0041","Brandon",25,"Dallas","Texas",10,27,9,"9th voted out","2nd jury member","Samburu"
"429","US","US03","Survivor: Africa",3,"Frank Garrison","US0042","Frank",43,"Odessa","New York",11,30,10,"10th voted out","3rd jury member","Samburu"
"430","US","US03","Survivor: Africa",3,"Kim Powers","US0043","Kim P.",29,"Conshohocken","Pennsylvania",12,33,11,"11th voted out","4th jury member","Samburu"
"431","US","US03","Survivor: Africa",3,"Teresa Cooper","US0044","Teresa",42,"Jackson","Georgia",13,36,12,"12th voted out","5th jury member","Samburu"
"432","US","US03","Survivor: Africa",3,"Tom Buchanan","US0045","Tom",45,"Rich Valley","Virginia",14,37,13,"13th voted out","6th jury member","Boran"
"433","US","US03","Survivor: Africa",3,"Lex van den Berghe","US0046","Lex",38,"Santa Cruz","California",14,38,14,"14th voted out","7th jury member","Boran"
"434","US","US03","Survivor: Africa",3,"Kim Johnson","US0047","Kim J.",56,"Oyster Bay","New York",15,39,15,"Runner-up",NA,"Boran"
"435","US","US03","Survivor: Africa",3,"Ethan Zohn","US0048","Ethan",27,"Lexington","Massachusetts",15,39,16,"Sole Survivor",NA,"Boran"
"436","US","US04","Survivor: Marquesas",4,"Peter Harkey","US0049","Peter",44,"Millis","Massachusetts",1,3,1,"1st voted out",NA,"Maraamu"
"437","US","US04","Survivor: Marquesas",4,"Patricia Jackson","US0050","Patricia",49,"Lugoff","South Carolina",2,6,2,"2nd voted out",NA,"Maraamu"
"438","US","US04","Survivor: Marquesas",4,"Hunter Ellis","US0051","Hunter",33,"La Jolla","California",3,9,3,"3rd voted out",NA,"Maraamu"
"439","US","US04","Survivor: Marquesas",4,"Sarah Jones","US0052","Sarah",24,"Newport Beach","California",4,12,4,"4th voted out",NA,"Maraamu"
"440","US","US04","Survivor: Marquesas",4,"Gabriel Cade","US0053","Gabriel",23,"Hollywood","California",5,15,5,"5th voted out",NA,"Rotu"
"441","US","US04","Survivor: Marquesas",4,"Gina Crews","US0054","Gina",28,"Gainesville","Florida",6,18,6,"6th voted out",NA,"Maraamu"
"442","US","US04","Survivor: Marquesas",4,"Rob Mariano","US0055","Boston Rob",25,"Canton","Massachusetts",7,21,7,"7th voted out",NA,"Maraamu"
"443","US","US04","Survivor: Marquesas",4,"John Carroll","US0056","John",36,"Omaha","Nebraska",8,24,8,"8th voted out","1st jury member","Rotu"
"444","US","US04","Survivor: Marquesas",4,"Zoe Zanidakis","US0057","Zoe",35,"Monhegan","Maine",10,27,9,"9th voted out","2nd jury member","Rotu"
"445","US","US04","Survivor: Marquesas",4,"Tammy Leitner","US0058","Tammy",29,"Mesa","Arizona",11,30,10,"10th voted out","3rd jury member","Rotu"
"446","US","US04","Survivor: Marquesas",4,"Robert DeCanio","US0059","Robert",38,"College Point","New York",12,33,11,"11th voted out","4th jury member","Rotu"
"447","US","US04","Survivor: Marquesas",4,"Sean Rector","US0060","Sean",30,"Los Angeles","California",13,36,12,"12th voted out","5th jury member","Maraamu"
"448","US","US04","Survivor: Marquesas",4,"Paschal English","US0061","Paschal",56,"Thomaston","Georgia",14,37,13,"Eliminated","6th jury member","Rotu"
"449","US","US04","Survivor: Marquesas",4,"Kathy Vavrick-O'Brien","US0062","Kathy",46,"Burlington","Vermont",14,38,14,"13th voted out","7th jury member","Rotu"
"450","US","US04","Survivor: Marquesas",4,"Neleh Dennis","US0063","Neleh",21,"Layton","Utah",15,39,15,"Runner-up",NA,"Rotu"
"451","US","US04","Survivor: Marquesas",4,"Vecepia Towery","US0064","Vecepia",36,"Hayward","California",15,39,16,"Sole Survivor",NA,"Maraamu"
"452","US","US05","Survivor: Thailand",5,"John Raymond","US0065","John",40,"Slidell","Louisiana",1,3,1,"1st voted out",NA,"Chuay Gahn"
"453","US","US05","Survivor: Thailand",5,"Tanya Vance","US0066","Tanya",27,"Gray","Tennessee",2,6,2,"2nd voted out",NA,"Chuay Gahn"
"454","US","US05","Survivor: Thailand",5,"Jed Hildebrand","US0067","Jed",25,"Dallas","Texas",3,9,3,"3rd voted out",NA,"Sook Jai"
"455","US","US05","Survivor: Thailand",5,"Ghandia Johnson","US0068","Ghandia",33,"Denver","Colorado",4,12,4,"4th voted out",NA,"Chuay Gahn"
"456","US","US05","Survivor: Thailand",5,"Stephanie Dill","US0069","Stephanie",29,"Ozark","Arkansas",5,15,5,"5th voted out",NA,"Sook Jai"
"457","US","US05","Survivor: Thailand",5,"Robert Zbacnik","US0070","Robb",23,"Scottsdale","Arizona",6,18,6,"6th voted out",NA,"Sook Jai"
"458","US","US05","Survivor: Thailand",5,"Shii Ann Huang","US0071","Shii Ann",28,"New York City","New York",7,21,7,"7th voted out",NA,"Sook Jai"
"459","US","US05","Survivor: Thailand",5,"Erin Collins","US0072","Erin",26,"Austin","Texas",8,24,8,"8th voted out","1st jury member","Sook Jai"
"460","US","US05","Survivor: Thailand",5,"Ken Stafford","US0073","Ken",30,"Brooklyn","New York",9,27,9,"9th voted out","2nd jury member","Sook Jai"
"461","US","US05","Survivor: Thailand",5,"Penny Ramsey","US0074","Penny",27,"Plano","Texas",10,30,10,"10th voted out","3rd jury member","Sook Jai"
"462","US","US05","Survivor: Thailand",5,"Jake Billingsley","US0075","Jake",60,"McKinney","Texas",12,33,11,"11th voted out","4th jury member","Sook Jai"
"463","US","US05","Survivor: Thailand",5,"Ted Rogers Jr.","US0076","Ted",37,"Durham","North Carolina",13,36,12,"12th voted out","5th jury member","Chuay Gahn"
"464","US","US05","Survivor: Thailand",5,"Helen Glover","US0077","Helen",47,"Middletown","Rhode Island",14,37,13,"13th voted out","6th jury member","Chuay Gahn"
"465","US","US05","Survivor: Thailand",5,"Jan Gentry","US0078","Jan",53,"Tampa","Florida",14,38,14,"14th voted out","7th jury member","Chuay Gahn"
"466","US","US05","Survivor: Thailand",5,"Clay Jordan","US0079","Clay",46,"Monroe","Louisiana",15,39,15,"Runner-up",NA,"Chuay Gahn"
"467","US","US05","Survivor: Thailand",5,"Brian Heidik","US0080","Brian",34,"Quartz Hill","California",15,39,16,"Sole Survivor",NA,"Chuay Gahn"
"468","US","US06","Survivor: The Amazon",6,"Ryan Aiken","US0081","Ryan",23,"Ellicott City","Maryland",1,3,1,"1st voted out",NA,"Tambaqui"
"469","US","US06","Survivor: The Amazon",6,"Janet Koth","US0082","Janet",46,"Manchester","Missouri",2,6,2,"2nd voted out",NA,"Jaburu"
"470","US","US06","Survivor: The Amazon",6,"Daniel Lue","US0083","Daniel",26,"Houston","Texas",3,9,3,"3rd voted out",NA,"Tambaqui"
"471","US","US06","Survivor: The Amazon",6,"JoAnna Ward","US0084","JoAnna",31,"Orangeburg","South Carolina",4,12,4,"4th voted out",NA,"Jaburu"
"472","US","US06","Survivor: The Amazon",6,"Jeanne Hebert","US0085","Jeanne",40,"North Attleboro","Massachusetts",5,15,5,"5th voted out",NA,"Jaburu"
"473","US","US06","Survivor: The Amazon",6,"Shawna Mitchell","US0086","Shawna",23,"Los Angeles","California",6,18,6,"6th voted out",NA,"Jaburu"
"474","US","US06","Survivor: The Amazon",6,"Roger Sexton","US0087","Roger",56,"Valencia","California",7,21,7,"7th voted out",NA,"Tambaqui"
"475","US","US06","Survivor: The Amazon",6,"Dave Johnson","US0088","Dave",23,"Pasadena","California",8,24,8,"8th voted out","1st jury member","Tambaqui"
"476","US","US06","Survivor: The Amazon",6,"Deena Bennett","US0089","Deena",35,"Riverside","California",9,27,9,"9th voted out","2nd jury member","Jaburu"
"477","US","US06","Survivor: The Amazon",6,"Alex Bell","US0090","Alex",32,"Los Angeles","California",11,30,10,"10th voted out","3rd jury member","Tambaqui"
"478","US","US06","Survivor: The Amazon",6,"Christy Smith","US0091","Christy",24,"Basalt","Colorado",12,33,11,"11th voted out","4th jury member","Jaburu"
"479","US","US06","Survivor: The Amazon",6,"Heidi Strobel","US0092","Heidi",24,"Jefferson City","Missouri",13,36,12,"12th voted out","5th jury member","Jaburu"
"480","US","US06","Survivor: The Amazon",6,"Butch Lockley","US0093","Butch",50,"Olney","Illinois",14,37,13,"13th voted out","6th jury member","Tambaqui"
"481","US","US06","Survivor: The Amazon",6,"Rob Cesternino","US0094","Rob",24,"Wantagh","New York",14,38,14,"14th voted out","7th jury member","Tambaqui"
"482","US","US06","Survivor: The Amazon",6,"Matthew von Ertfelda","US0095","Matthew",33,"Washington","D.C.",15,39,15,"Runner-up",NA,"Tambaqui"
"483","US","US06","Survivor: The Amazon",6,"Jenna Morasca","US0096","Jenna",21,"Bridgeville","Pennsylvania",15,39,16,"Sole Survivor",NA,"Jaburu"
"484","US","US07","Survivor: Pearl Islands",7,"Nicole Delma","US0097","Nicole",24,"Hermosa Beach","California",1,3,1,"1st voted out",NA,"Morgan"
"485","US","US07","Survivor: Pearl Islands",7,"Ryan Shoulders","US0098","Ryan S.",23,"Clarksville","Tennessee",2,6,2,"2nd voted out",NA,"Morgan"
"486","US","US07","Survivor: Pearl Islands",7,"Lillian Morris","US0099","Lillian",51,"Loveland","Ohio",3,9,3,"3rd voted out",NA,"Morgan"
"487","US","US07","Survivor: Pearl Islands",7,"Burton Roberts","US0100","Burton",31,"San Francisco","California",4,12,4,"4th voted out",NA,"Drake"
"488","US","US07","Survivor: Pearl Islands",7,"Michelle Tesauro","US0101","Michelle",22,"Washington","D.C.",5,15,5,"5th voted out",NA,"Drake"
"489","US","US07","Survivor: Pearl Islands",7,"Trish Dunn","US0102","Trish",42,"Annapolis","Maryland",6,18,6,"6th voted out",NA,"Drake"
"490","US","US07","Survivor: Pearl Islands",7,"Shawn Cohen","US0103","Shawn",28,"Hollywood","California",7,19,7,"7th voted out",NA,"Drake"
"491","US","US07","Survivor: Pearl Islands",7,"Osten Taylor","US0104","Osten",27,"Boston","Massachusetts",7,19,8,"Quit",NA,"Morgan"
"492","US","US07","Survivor: Pearl Islands",7,"Andrew Savage","US0105","Andrew",39,"Chicago","Illinois",8,21,9,"8th voted out",NA,"Morgan"
"493","US","US07","Survivor: Pearl Islands",7,"Ryan Opray","US0106","Ryan O.",30,"Los Gatos","California",9,24,10,"9th voted out","1st jury member","Morgan"
"494","US","US07","Survivor: Pearl Islands",7,"Rupert Boneham","US0107","Rupert",39,"Indianapolis","Indiana",10,27,11,"10th voted out","2nd jury member","Drake"
"495","US","US07","Survivor: Pearl Islands",7,"Tijuana Bradley","US0108","Tijuana",26,"St. Louis","Missouri",11,30,12,"11th voted out","3rd jury member","Morgan"
"496","US","US07","Survivor: Pearl Islands",7,"Christa Hastie","US0109","Christa",24,"Los Angeles","California",12,33,13,"12th voted out","4th jury member","Drake"
"497","US","US07","Survivor: Pearl Islands",7,"Burton Roberts","US0100","Burton",31,"San Francisco","California",13,36,14,"13th voted out","5th jury member","Drake"
"498","US","US07","Survivor: Pearl Islands",7,"Darrah Johnson","US0110","Darrah",22,"Liberty","Mississippi",14,37,15,"14th voted out","6th jury member","Morgan"
"499","US","US07","Survivor: Pearl Islands",7,"Jon Dalton","US0111","Jonny Fairplay",29,"Los Angeles","California",14,38,16,"15th voted out","7th jury member","Drake"
